utt_id,spk_id,demog,gender,speaking_style,duration,num_samples,filepath,transcription
N000175-fn000428-156.6710-159.3967,N000175,DT,m,read,['2.725688'],['43611'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-156.6710-159.3967.wav'],en moet je wachten tot je aan de beurt bent
N000175-fn000428-160.1562-161.8979,N000175,DT,m,read,['1.741688'],['27867'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-160.1562-161.8979.wav'],je kunt niet even iets
N000175-fn000428-161.8979-163.1485,N000175,DT,m,read,['1.250625'],['20010'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-161.8979-163.1485.wav'],anders gaan doen
N000175-fn000428-163.1485-165.0822,N000175,DT,m,read,['1.933687'],['30939'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-163.1485-165.0822.wav'],want dan ben je je plaats kwijt
N000175-fn000428-169.8690-171.3628,N000175,DT,m,read,['1.493812'],['23900'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-169.8690-171.3628.wav'],soms kun je
N000175-fn000428-171.3628-174.1997,N000175,DT,m,read,['2.836875'],['45391'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-171.3628-174.1997.wav'],nummertjes trekken uit een pa uit een apparaat
N000175-fn000428-174.1997-176.3117,N000175,DT,m,read,['2.112'],['33792'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-174.1997-176.3117.wav'],en kun je bij de balie
N000175-fn000428-176.3117-178.9402,N000175,DT,m,read,['2.6285'],['42056'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-176.3117-178.9402.wav'],o dat kan ik niet lezen er zit daar zo'n dingetje voor
N000175-fn000428-178.9402-180.6300,N000175,DT,m,read,['1.689813'],['27037'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-178.9402-180.6300.wav'],ja dat zit een
N000175-fn000428-18.8881-20.2326,N000175,DT,m,read,['1.3445'],['21512'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-18.8881-20.2326.wav'],een paar vrienden
N000175-fn000428-180.6300-181.5108,N000175,DT,m,read,['0.8808125'],['14092'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-180.6300-181.5108.wav'],o
N000175-fn000428-181.5108-183.2754,N000175,DT,m,read,['1.764562'],['28234'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-181.5108-183.2754.wav'],er aan de beurt is
N000175-fn000428-183.8775-186.8303,N000175,DT,m,read,['2.952812'],['47244'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-183.8775-186.8303.wav'],als het nog erg lang duurt voor jouw nummer
N000175-fn000428-186.8303-187.9651,N000175,DT,m,read,['1.134812'],['18157'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-186.8303-187.9651.wav'],aan de beurt is
N000175-fn000428-187.9651-190.4199,N000175,DT,m,read,['2.45475'],['39277'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-187.9651-190.4199.wav'],kun je wel even een boodschap gaan doen
N000175-fn000428-191.4897-194.2225,N000175,DT,m,read,['2.732812'],['43725'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-191.4897-194.2225.wav'],maar niet te lang want als jouw nummer geweest is
N000175-fn000428-194.2225-196.2489,N000175,DT,m,read,['2.026375'],['32422'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-194.2225-196.2489.wav'],moet je weer een nieuw nummer trekken
N000175-fn000428-198.5924-201.5336,N000175,DT,m,read,['2.94125'],['47059'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-198.5924-201.5336.wav'],nederlands heeft een apart woord voor gezin
N000175-fn000428-20.2326-21.9195,N000175,DT,m,read,['1.686875'],['26991'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-20.2326-21.9195.wav'],of met he familie
N000175-fn000428-201.5336-204.1042,N000175,DT,m,read,['2.570563'],['41130'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-201.5336-204.1042.wav'],een gezin bestaat uit ouders en kinderen
N000175-fn000428-204.7179-207.5710,N000175,DT,m,read,['2.853125'],['45650'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-204.7179-207.5710.wav'],ze wonen bijna altijd apart van de rest van de familie
N000175-fn000428-208.2426-209.9332,N000175,DT,m,read,['1.690562'],['27050'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-208.2426-209.9332.wav'],de familie is veel groter
N000175-fn000428-209.9332-212.8280,N000175,DT,m,read,['2.894813'],['46317'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-209.9332-212.8280.wav'],opa's en oma's tantes en ooms
N000175-fn000428-212.8280-214.1712,N000175,DT,m,read,['1.343187'],['21491'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-212.8280-214.1712.wav'],neven en nichten
N000175-fn000428-215.1252-216.7348,N000175,DT,m,read,['1.609625'],['25753'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-215.1252-216.7348.wav'],in nederland zijn vooral
N000175-fn000428-216.7348-219.0275,N000175,DT,m,read,['2.292687'],['36684'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-216.7348-219.0275.wav'],de relaties binnen het gezin belangrijk
N000175-fn000428-222.1840-224.7785,N000175,DT,m,read,['2.5945'],['41512'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-222.1840-224.7785.wav'],nederlanders praten veel over het weer
N000175-fn000428-224.7785-227.2147,N000175,DT,m,read,['2.436188'],['38979'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-224.7785-227.2147.wav'],omdat het weer vaak verandert en
N000175-fn000428-227.2147-228.6158,N000175,DT,m,read,['1.401125'],['22417'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-227.2147-228.6158.wav'],zeker is
N000175-fn000428-228.6158-230.9086,N000175,DT,m,read,['2.292813'],['36685'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-228.6158-230.9086.wav'],wat voor weer het is in de lente
N000175-fn000428-23.1474-24.6855,N000175,DT,m,read,['1.538125'],['24610'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-23.1474-24.6855.wav'],op de jaarlijkse trouwdag
N000175-fn000428-230.9086-233.1550,N000175,DT,m,read,['2.246375'],['35943'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-230.9086-233.1550.wav'],zomer herfst of winter
N000175-fn000428-234.3406-236.1585,N000175,DT,m,read,['1.817875'],['29087'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-234.3406-236.1585.wav'],er zijn veel uitdrukkingen
N000175-fn000428-236.1585-237.2702,N000175,DT,m,read,['1.111688'],['17787'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-236.1585-237.2702.wav'],die met
N000175-fn000428-237.2702-239.8292,N000175,DT,m,read,['2.559'],['40944'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-237.2702-239.8292.wav'],het vaak onzekere weer te maken hebben
N000175-fn000428-24.6855-26.8313,N000175,DT,m,read,['2.145813'],['34332'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-24.6855-26.8313.wav'],krijgt de vrouw vaak een bos bloemen
N000175-fn000428-240.6166-242.3928,N000175,DT,m,read,['1.776188'],['28419'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-240.6166-242.3928.wav'],bijvoorbeeld het
N000175-fn000428-242.3928-243.9560,N000175,DT,m,read,['1.563187'],['25012'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-242.3928-243.9560.wav'],kan vriezen en
N000175-fn000428-243.9560-245.2181,N000175,DT,m,read,['1.262125'],['20193'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-243.9560-245.2181.wav'],het kan dooien
N000175-fn000428-245.2181-247.6267,N000175,DT,m,read,['2.408562'],['38538'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-245.2181-247.6267.wav'],dat betekent dat je nog niet weet
N000175-fn000428-247.6267-249.0278,N000175,DT,m,read,['1.401125'],['22417'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-247.6267-249.0278.wav'],hoe iets zal gaan
N000175-fn000428-252.4945-254.6270,N000175,DT,m,read,['2.1325'],['34120'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-252.4945-254.6270.wav'],gedichten gaan vaak over de liefde
N000175-fn000428-254.6270-256.6765,N000175,DT,m,read,['2.0495'],['32791'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-254.6270-256.6765.wav'],dichters vertellen graag over hun
N000175-fn000428-256.6765-257.8924,N000175,DT,m,read,['1.215875'],['19455'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-256.6765-257.8924.wav'],geliefde
N000175-fn000428-258.5061-260.2546,N000175,DT,m,read,['1.7485'],['27976'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-258.5061-260.2546.wav'],een dichter kan
N000175-fn000428-260.2546-262.6889,N000175,DT,m,read,['2.43425'],['38949'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-260.2546-262.6889.wav'],weinig woorden zijn gevoel uitdrukken
N000175-fn000428-262.6889-265.0048,N000175,DT,m,read,['2.315938'],['37054'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-262.6889-265.0048.wav'],of een idee of iets grappigs
N000175-fn000428-265.8662-267.7883,N000175,DT,m,read,['1.922125'],['30753'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-265.8662-267.7883.wav'],liedjes lijken op gedichten
N000175-fn000428-267.7883-269.4558,N000175,DT,m,read,['1.6675'],['26680'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-267.7883-269.4558.wav'],de vorm is hetzelfde
N000175-fn000428-269.4558-271.3664,N000175,DT,m,read,['1.910563'],['30570'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-269.4558-271.3664.wav'],en ze gaan ook vaak over de liefde
N000175-fn000428-27.6376-30.1479,N000175,DT,m,read,['2.51025'],['40165'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-27.6376-30.1479.wav'],of gaat ze met haar man in een restaurant eten
N000175-fn000428-272.0496-273.4970,N000175,DT,m,read,['1.447375'],['23159'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-272.0496-273.4970.wav'],in liedjes gaant
N000175-fn000428-273.4970-275.3542,N000175,DT,m,read,['1.857188'],['29715'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-273.4970-275.3542.wav'],ze gaat het natuurlijk
N000175-fn000428-275.3542-277.2648,N000175,DT,m,read,['1.910625'],['30569'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-275.3542-277.2648.wav'],om meer dan alleen de woorden
N000175-fn000428-277.7743-280.1249,N000175,DT,m,read,['2.350563'],['37610'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-277.7743-280.1249.wav'],de muziek en de stem van de zanger
N000175-fn000428-280.4723-282.6074,N000175,DT,m,read,['2.135062'],['34162'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-280.4723-282.6074.wav'],zijn net zo belangrijk als de tekst
N000175-fn000428-284.9888-287.7563,N000175,DT,m,read,['2.7675'],['44280'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-284.9888-287.7563.wav'],onrijpe pruimen zijn hard en duur
N000175-fn000428-287.7563-289.4977,N000175,DT,m,read,['1.741375'],['27863'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-287.7563-289.4977.wav'],o zuur sorry
N000175-fn000428-289.4977-291.2347,N000175,DT,m,read,['1.737'],['27792'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-289.4977-291.2347.wav'],de bus komt er zo aan
N000175-fn000428-292.0452-293.8053,N000175,DT,m,read,['1.760125'],['28161'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-292.0452-293.8053.wav'],moet je nog veel slingers ophangen
N000175-fn000428-295.1717-296.8970,N000175,DT,m,read,['1.725312'],['27605'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-295.1717-296.8970.wav'],ik vind appelsap niet lekker
N000175-fn000428-297.6657-300.0974,N000175,DT,m,read,['2.431688'],['38907'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-297.6657-300.0974.wav'],er zit al een flinke deuk in je nieuwe auto
N000175-fn000428-303.8491-305.5790,N000175,DT,m,read,['1.729875'],['27679'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-303.8491-305.5790.wav'],op een druk station
N000175-fn000428-305.5790-307.7675,N000175,DT,m,read,['2.1885'],['35016'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-305.5790-307.7675.wav'],moet je op je bagage letten
N000175-fn000428-308.4159-311.1950,N000175,DT,m,read,['2.779125'],['44466'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-308.4159-311.1950.wav'],ik draag een oranje trui met lange mouwen
N000175-fn000428-312.2603-313.9554,N000175,DT,m,read,['1.695063'],['27122'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-312.2603-313.9554.wav'],het leven wordt steeds duurder
N000175-fn000428-314.3259-316.9082,N000175,DT,m,read,['2.582313'],['41317'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-314.3259-316.9082.wav'],de man van mijn zus fietst elke dag
N000175-fn000428-317.6840-320.3704,N000175,DT,m,read,['2.686375'],['42982'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-317.6840-320.3704.wav'],haar lieve kinderen krijgen leuke cadeautjes
N000175-fn000428-323.2813-325.2962,N000175,DT,m,read,['2.014875'],['32239'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-323.2813-325.2962.wav'],ik wou al om half drie
N000175-fn000428-325.2962-327.6815,N000175,DT,m,read,['2.385313'],['38165'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-325.2962-327.6815.wav'],hier zijn om alles in de etalage te zetten
N000175-fn000428-328.4689-330.6735,N000175,DT,m,read,['2.204625'],['35274'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-328.4689-330.6735.wav'],de voetballer belooft zijn
N000175-fn000428-330.6735-333.5799,N000175,DT,m,read,['2.906375'],['46502'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-330.6735-333.5799.wav'],contractuele verplichtingen na te komen
N000175-fn000428-334.5295-336.8801,N000175,DT,m,read,['2.350625'],['37609'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-334.5295-336.8801.wav'],de juffrouw rust een middagje uit
N000175-fn000428-336.8801-337.9036,N000175,DT,m,read,['1.0235'],['16376'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-336.8801-337.9036.wav'],en doet een dutje
N000175-fn000428-338.9573-341.7942,N000175,DT,m,read,['2.836875'],['45391'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-338.9573-341.7942.wav'],de chauffeur tracht met wilde bewegingen
N000175-fn000428-34.1171-36.5850,N000175,DT,m,read,['2.467875'],['39487'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-34.1171-36.5850.wav'],de prijs van een heleboel dingen in nederland
N000175-fn000428-341.7942-343.8091,N000175,DT,m,read,['2.014937'],['32238'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-341.7942-343.8091.wav'],de kuilen in de weg
N000175-fn000428-343.8091-345.1175,N000175,DT,m,read,['1.308375'],['20935'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-343.8091-345.1175.wav'],te omzeilen
N000175-fn000428-346.1063-348.4916,N000175,DT,m,read,['2.385313'],['38165'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-346.1063-348.4916.wav'],de huiseigenaar kwam de deur
N000175-fn000428-348.4916-350.1707,N000175,DT,m,read,['1.679062'],['26866'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-348.4916-350.1707.wav'],om de huur
N000175-fn000428-350.1707-352.1508,N000175,DT,m,read,['1.980125'],['31681'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-350.1707-352.1508.wav'],te op te betalen op te halen
N000175-fn000428-355.8870-358.0060,N000175,DT,m,read,['2.119'],['33904'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-355.8870-358.0060.wav'],vitrage is heel ouderwets
N000175-fn000428-358.0060-360.6853,N000175,DT,m,read,['2.679312'],['42868'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-358.0060-360.6853.wav'],en past niet bij een modern interieur
N000175-fn000428-36.5850-37.5760,N000175,DT,m,read,['0.991'],['15856'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-36.5850-37.5760.wav'],is vast
N000175-fn000428-361.4583-363.2212,N000175,DT,m,read,['1.762875'],['28207'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-361.4583-363.2212.wav'],de nederlandse gulden is al
N000175-fn000428-363.2212-365.5834,N000175,DT,m,read,['2.362187'],['37795'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-363.2212-365.5834.wav'],lang even hard als de duitse mark
N000175-fn000428-366.3824-369.2355,N000175,DT,m,read,['2.853125'],['45650'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-366.3824-369.2355.wav'],een beetje warme chocolademelk moet je wel lusten
N000175-fn000428-37.5760-39.5371,N000175,DT,m,read,['1.961125'],['31377'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-37.5760-39.5371.wav'],dat betekent dat je niet kunt
N000175-fn000428-370.2544-371.5050,N000175,DT,m,read,['1.250625'],['20010'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-370.2544-371.5050.wav'],door jouw gezeur
N000175-fn000428-371.5050-374.3999,N000175,DT,m,read,['2.894875'],['46318'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-371.5050-374.3999.wav'],zijn we nu al meer dan een uur te laat voor die afspraak
N000175-fn000428-375.7244-377.8550,N000175,DT,m,read,['2.130625'],['34090'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-375.7244-377.8550.wav'],met een flinke garage erbij
N000175-fn000428-377.8550-379.3256,N000175,DT,m,read,['1.470625'],['23529'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-377.8550-379.3256.wav'],moet je nog genoeg
N000175-fn000428-379.3256-380.8425,N000175,DT,m,read,['1.516875'],['24271'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-379.3256-380.8425.wav'],opbergruimte hebben
N000175-fn000428-384.8767-386.6715,N000175,DT,m,read,['1.794812'],['28717'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-384.8767-386.6715.wav'],een foutje van de stuurman
N000175-fn000428-386.6715-387.9336,N000175,DT,m,read,['1.262125'],['20193'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-386.6715-387.9336.wav'],heeft het schip
N000175-fn000428-387.9336-389.5548,N000175,DT,m,read,['1.621187'],['25939'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-387.9336-389.5548.wav'],doen kapseizen
N000175-fn000428-39.5371-41.3605,N000175,DT,m,read,['1.823375'],['29175'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-39.5371-41.3605.wav'],praten met de verkoper
N000175-fn000428-390.4695-392.9173,N000175,DT,m,read,['2.447813'],['39164'],['dump/raw/nl_test_read_all_hires/data/format.7/N000175-fn000428-390.4695-392.9173.wav'],gelokt door een stukje kaas
